YEAR  DOY hrmin   Ta     Td      D     stdTa    Dir     V    ustar    z/L      H     LE      FluxAvg      FluxStd      FluxVar    FluxSkew    FluxKurt   Records
2018 135  2200   15.7    0.0  1169.8   0.631    24.2   1.9   0.12    0.426   -17.8   -2.7   0.405E-06    0.376E-04    0.141E-08    0.6120      11.8516    72000
2018 135  2300   14.9    1.1  1037.2   0.738    26.9   1.9   0.17    0.198   -19.8    5.7   0.238E-05    0.217E-04    0.470E-09    1.8638      23.8660    72000
2018 135  2400   13.2    1.4   845.2   1.782   335.8   0.4   0.20    0.344   -57.4   15.7  -0.213E-05    0.206E-04    0.424E-09    0.6305      20.4390    71999
2018 136   100   10.5    1.3   597.3   1.679   268.6   1.5   0.12   -0.291    11.4   -0.9   0.465E-06    0.201E-04    0.403E-09    0.5746      12.6980    72000
2018 136   200    9.3    0.6   539.2   1.795   305.4   1.7   0.14   -0.348    19.1   -5.1  -0.546E-06    0.344E-04    0.118E-08    0.0411       7.0262    72000
2018 136   300   10.5   -0.3   668.0   1.493   321.8   2.1   0.17   -0.232    25.8   -7.5  -0.483E-06    0.370E-04    0.137E-08    0.0765       5.2797    72000
2018 136   400    9.6   -0.6   611.6   1.297   320.5   2.0   0.13   -0.136     6.2    6.7   0.159E-05    0.280E-04    0.784E-09    0.8165       6.3852    72000
2018 136   500   10.0   -1.1   667.8   0.689   313.7   2.7   0.19    0.286   -41.1   17.9   0.776E-05    0.345E-04    0.119E-08    1.5181       7.4051    72000
2018 136   600   10.0   -0.3   629.2   0.797   337.7   1.6   0.31    0.068   -43.8   27.9   0.217E-05    0.483E-04    0.234E-08    0.6202       4.5192    72000
2018 136   700   12.4    1.8   745.1   1.160     2.1   1.0   0.11    0.469   -13.6   43.4   0.144E-04    0.631E-04    0.398E-08    1.9228      16.6804    72000
2018 136   800   14.7    2.1   956.7   0.520    47.8   0.3   0.04  -14.094    19.2  108.6   0.423E-04    0.921E-04    0.848E-08    2.7657      14.9492    72000
2018 136   900   16.1    2.6  1093.3   0.443   132.3   0.6   0.19   -0.198    29.2  199.9   0.775E-04    0.164E-03    0.267E-07    2.8651      15.3547    72000
2018 136  1000   17.3    2.3  1249.3   0.441   121.8   1.0   0.18   -0.315    43.3  302.0   0.120E-03    0.251E-03    0.629E-07    2.4362      22.0858    72000
2018 136  1100   18.4    1.8  1417.3   0.500   112.7   0.9   0.18   -0.317    37.6  295.5   0.118E-03    0.262E-03    0.687E-07    3.5709      32.3872    72000
2018 136  1200   19.6    1.2  1619.0   0.532   105.6   0.9   0.10   -1.808    45.3  361.9   0.144E-03    0.345E-03    0.119E-06    2.9154      16.6201    72000
2018 136  1300   21.0   -1.3  1932.1   0.393   198.5   3.0   0.27   -0.011     4.7  490.2   0.198E-03    0.535E-03    0.286E-06    1.5978      23.8864    72000
2018 136  1400   21.9   -2.8  2136.2   0.363   183.5   4.2   0.45    0.012   -24.7  488.7   0.199E-03    0.505E-03    0.255E-06    1.7926       8.2547    72000
2018 136  1500   22.4   -3.2  2223.9   0.315   192.3   4.0   0.42    0.026   -41.6  441.0   0.180E-03    0.448E-03    0.201E-06    2.1692      12.5774    72000
2018 136  1600   22.9   -3.3  2309.4   0.396   176.8   1.7   0.23    0.095   -26.0  287.8   0.116E-03    0.384E-03    0.148E-06    2.3249      17.5542    72000
2018 136  1700   22.9   -3.8  2339.0   0.690   188.6   2.5   0.37    0.064   -74.4  321.4   0.132E-03    0.389E-03    0.151E-06    1.9852      10.8488    72000
2018 136  1800   22.5   -6.3  2342.6   0.883   188.9   4.6   0.42    0.083  -133.5  245.0   0.101E-03    0.290E-03    0.841E-07    2.2441      15.4885    72000
2018 136  1900   21.0   -6.4  2109.9   1.072   216.4   3.5   0.23    0.343   -91.8   96.1   0.399E-04    0.137E-03    0.189E-07    2.4603      13.7807    72000
2018 136  2000   19.3   -7.6  1887.5   1.108   233.0   3.0   0.10    1.569   -33.0   15.2   0.637E-05    0.396E-04    0.157E-08    3.1996      39.4898    72000
2018 136  2100   18.2   -8.6  1772.5   0.900   244.6   2.5   0.06    1.202    -6.7    2.4   0.997E-06    0.143E-04    0.203E-09    2.0670      35.5497    72000
2018 136  2200   16.5   -7.7  1536.1   0.800   282.4   2.4   0.06    0.735    -2.7    3.2   0.131E-05    0.109E-04    0.118E-09    0.6944       9.8527    72000
2018 136  2300   14.6   -7.4  1313.9   0.915   346.0   2.1   0.13    0.361   -18.4   10.6   0.422E-05    0.277E-04    0.768E-09    2.1644      53.1746    72000
2018 136  2400   12.1   -4.8   981.8   1.580   293.4   1.5   0.15   -0.298    23.8  -11.8  -0.295E-05    0.303E-04    0.916E-09    0.5523      55.9338    71999
2018 137   100   11.3   -4.5   899.2   2.141   279.9   2.1   0.06    2.920   -12.1    2.1   0.993E-06    0.597E-04    0.356E-08    0.5892      22.9747    72000
2018 137   200   12.8   -6.3  1093.8   0.932   329.9   2.8   0.19    0.307   -42.5   23.8   0.938E-05    0.411E-04    0.169E-08    2.0073      13.8763    72000
2018 137   300   12.3   -5.3  1023.9   1.532   343.3   2.0   0.12    0.468   -17.2    7.6  -0.401E-06    0.422E-04    0.178E-08   -0.1308      38.9735    72000
2018 137   400   11.0   -3.1   828.6   2.149   284.9   1.3   0.20   -0.224    37.8   -6.8  -0.136E-05    0.428E-04    0.183E-08    0.4372      11.5862    72000
2018 137   500    9.7   -2.9   705.7   1.462   305.2   1.5   0.12   -0.230     9.6   -5.4  -0.174E-05    0.329E-04    0.108E-08    0.5041       8.8440    72000
2018 137   600   10.1   -3.3   759.0   1.289   307.4   1.8   0.12    0.302   -12.0   -2.7   0.814E-06    0.572E-04    0.327E-08    0.4775      14.1022    72000
2018 137   700   13.3    1.9   828.2   1.090   334.2   1.4   0.15   -0.103     8.1   62.1   0.176E-04    0.987E-04    0.973E-08    0.8576       8.8851    72000
2018 137   800   15.3    0.9  1083.5   0.486   134.3   1.2   0.13   -0.142     6.3  129.0   0.514E-04    0.158E-03    0.248E-07    1.2714       5.1383    72000
2018 137   900   16.6   -0.6  1305.5   0.395   128.6   1.7   0.26   -0.021     8.1  229.0   0.874E-04    0.211E-03    0.446E-07    1.4619       6.0336    72000
2018 137  1000   17.7   -0.6  1443.3   0.465   130.9   2.3   0.27   -0.042    18.7  256.2   0.103E-03    0.265E-03    0.703E-07    1.8233      11.4007    72000
2018 137  1100   19.5   -0.4  1673.4   0.593   147.9   1.7   0.28   -0.043    20.0  383.3   0.153E-03    0.399E-03    0.159E-06    3.6042      58.1029    72000
2018 137  1200   20.5   -2.2  1893.0   0.293   201.3   3.5   0.41    0.005    -8.5  513.4   0.208E-03    0.552E-03    0.304E-06    3.2452      29.1888    72000
2018 137  1300   21.2   -3.1  2032.6   0.286   197.0   2.8   0.28    0.004    -1.9  450.9   0.183E-03    0.483E-03    0.233E-06    1.3202       8.2872    72000
2018 137  1400   21.6   -4.4  2135.9   0.479   188.6   2.6   0.29    0.038   -19.9  442.5   0.180E-03    0.471E-03    0.222E-06    2.2111      15.3476    72000
2018 137  1500   21.9   -4.5  2191.1   0.475   236.3   4.1   0.34    0.071   -59.7  457.1   0.186E-03    0.523E-03    0.274E-06    1.6602       7.4036    72000
2018 137  1600   21.8   -5.2  2191.1   0.761   210.5   4.2   0.34    0.093   -82.9  348.5   0.142E-03    0.400E-03    0.160E-06    1.8342       9.2140    72000
2018 137  1700   21.2   -4.1  2066.1   0.894   243.8   2.4   0.15    0.719   -50.5  121.4   0.498E-04    0.220E-03    0.485E-07    1.6927      10.7112    72000
2018 137  1800   20.6   -7.3  2069.0   1.341   223.3   2.8   0.22    0.281   -63.2   70.6   0.285E-04    0.169E-03    0.285E-07    2.0027      17.3015    72000
2018 137  1900   20.2   -7.4  2013.6   1.237   241.9   2.2   0.09    2.788   -34.3   24.0   0.100E-04    0.727E-04    0.528E-08    5.7784      72.3992    72000
2018 137  2000   17.8   -5.8  1647.8   1.226   262.5   3.4   0.21    0.350   -70.9   47.7   0.199E-04    0.110E-03    0.121E-07    3.4849      35.5658    72000
2018 137  2100   17.4   -6.2  1608.6   1.046   264.8   2.9   0.13    0.792   -35.8   21.3   0.897E-05    0.610E-04    0.372E-08    2.6562      36.2204    72000
2018 137  2200   15.8   -6.7  1423.5   1.450   322.6   2.7   0.16    0.628   -50.0   24.2   0.908E-05    0.658E-04    0.433E-08    4.7343      75.7965    72000
2018 137  2300   15.1   -5.1  1292.8   1.161   339.0   1.8   0.15    0.306   -21.9    8.5  -0.179E-06    0.425E-04    0.180E-08   -1.2281      22.6128    72000
2018 137  2400   14.3   -3.7  1165.6   1.771   294.4   1.0   0.18    0.127   -16.8   17.5   0.585E-05    0.474E-04    0.225E-08    4.1592      44.3735    71999
2018 138   100   14.5   -1.2  1086.4   0.823   358.0   3.1   0.23    0.247   -65.1   26.1   0.112E-04    0.438E-04    0.192E-08    2.3127      16.6289    72000
2018 138   200   14.4   -0.6  1056.1   0.778    18.8   3.7   0.31    0.120   -76.1   38.8   0.147E-04    0.621E-04    0.386E-08    1.7436      10.1881    72000
2018 138   300   13.7   -0.3   969.1   0.634     5.1   2.0   0.24    0.125   -39.0   14.4   0.506E-05    0.276E-04    0.762E-09    2.0124      26.3017    72000
2018 138   400   12.2   -0.2   817.5   1.947   228.4   0.8   0.08   -2.381    31.2  -12.9  -0.405E-05    0.294E-04    0.866E-09   -1.6192      24.2929    72000
2018 138   500   10.5    0.8   621.7   1.308   271.1   1.2   0.10   -0.181     4.4   -1.2  -0.157E-06    0.208E-04    0.435E-09   -0.1056       8.6989    72000
2018 138   600   10.2    1.5   568.5   1.076   288.5   1.8   0.14   -0.127     8.4   -3.7   0.158E-06    0.311E-04    0.967E-09   -0.6686      18.5223    72000
2018 138   700   12.1    2.8   663.8   1.126   135.0   0.3   0.23    0.073   -19.2   27.1   0.112E-04    0.528E-04    0.279E-08    1.8638      14.4071    72000
2018 138   800   15.2    3.0   971.9   0.791   144.8   1.4   0.13   -0.348    17.9  125.9   0.501E-04    0.146E-03    0.213E-07    1.6505       7.7346    72000
2018 138   900   16.2    2.2  1130.8   0.526   113.6   1.7   0.15   -0.062     4.8  154.4   0.601E-04    0.184E-03    0.340E-07    2.1532      12.7209    72000
2018 138  1000   16.7    1.4  1233.9   0.285   171.6   1.7   0.27   -0.070    30.5  297.1   0.119E-03    0.289E-03    0.837E-07    2.0056      11.4811    72000
2018 138  1100   17.8    0.8  1389.2   0.474   194.1   0.5   0.13   -0.934    40.5  337.0   0.132E-03    0.286E-03    0.816E-07    2.3829      13.5303    72000
2018 138  1200   19.0    0.6  1555.4   0.533   152.4   1.0   0.29   -0.103    52.6  424.9   0.169E-03    0.375E-03    0.140E-06    2.9554      19.9896    72000
2018 138  1300   20.1   -1.4  1810.0   0.343   182.9   2.2   0.26   -0.025     9.7  452.4   0.183E-03    0.449E-03    0.202E-06    1.9029      11.0958    72000
2018 138  1400   20.7   -2.3  1933.6   0.333   207.0   4.0   0.36    0.024   -25.7  509.1   0.207E-03    0.520E-03    0.270E-06    2.0806      10.8570    72000
2018 138  1500   20.4   -1.4  1844.1   0.643   229.2   3.3   0.27    0.153   -68.1  286.8   0.117E-03    0.378E-03    0.143E-06    1.5742       8.3491    72000
2018 138  1600   20.5   -1.0  1853.1   0.726   267.2   4.2   0.35    0.070   -68.6  328.5   0.134E-03    0.418E-03    0.174E-06    1.5245       8.0626    72000
2018 138  1700   18.6   -0.9  1571.5   0.781   272.4   9.0   0.80    0.012  -136.4  346.7   0.142E-03    0.402E-03    0.161E-06    1.8052       9.1335    72000
2018 138  1800   18.3   -1.0  1529.5   0.680   308.6   5.1   0.62    0.017   -89.7  240.7   0.987E-04    0.374E-03    0.140E-06    1.3589       7.8298    72000
2018 138  1900   16.4    1.9  1169.2   0.641     7.5   4.8   0.46    0.035   -74.9   85.0   0.313E-04    0.102E-03    0.105E-07    1.9290      11.1396    72000
2018 138  2000   15.0    2.4   973.2   0.610    26.2   4.0   0.38    0.056   -68.0   50.7   0.200E-04    0.718E-04    0.515E-08    1.3656       6.7585    72000
2018 138  2100   13.7    2.5   839.2   0.688    39.2   3.2   0.32    0.081   -56.7   30.4   0.127E-04    0.449E-04    0.202E-08    1.6139      10.1377    72000
2018 138  2200   13.1    2.4   780.9   0.583    29.9   3.6   0.34    0.088   -75.9   34.6   0.145E-04    0.490E-04    0.241E-08    1.6166       8.3070    72000
2018 138  2300   12.9    2.3   768.7   0.544    22.8   3.2   0.31    0.081   -53.7   22.6   0.952E-05    0.392E-04    0.153E-08    2.0195      11.8230    72000
2018 138  2400   12.3    2.4   705.9   0.643    38.5   2.8   0.27    0.115   -52.4   19.7   0.889E-05    0.364E-04    0.133E-08    1.5619      10.5771    71999
2018 139   100   11.7    2.8   626.0   0.613    33.9   1.7   0.19    0.202   -28.6    7.6   0.328E-05    0.166E-04    0.274E-09    3.0288      30.6752    72000
2018 139   200   11.3    2.8   591.1   0.521    47.0   1.2   0.12    0.289   -12.0    1.5   0.681E-06    0.926E-05    0.857E-10    0.3859      18.6268    72000
2018 139   300   10.6    3.0   517.9   0.825     0.0   0.8   0.06    3.885   -15.6    3.8   0.183E-05    0.103E-04    0.105E-09    2.6101      25.9602    72000
2018 139   400    9.5    2.9   437.1   0.700   309.0   1.0   0.13   -0.046     2.5   -0.1  -0.827E-07    0.240E-05    0.577E-11    0.1312       9.8910    72000
2018 139   500    8.2    2.6   353.6   0.955   292.6   1.8   0.09   -0.585    11.1    2.7   0.802E-06    0.523E-05    0.274E-10   -2.4360      35.2614    72000
2018 139   600    7.0    2.3   280.0   0.927   300.1   1.2   0.09    0.338    -6.0    1.1   0.496E-06    0.870E-05    0.756E-10    3.2158      41.3923    72000
2018 139   700   10.0    4.5   385.3   1.202   257.6   0.6   0.05   -2.352     7.5   43.3   0.168E-04    0.504E-04    0.254E-08    1.7238       6.6308    72000
2018 139   800   12.6    4.9   591.8   0.791   145.5   0.4   0.19   -0.328    45.1  136.4   0.529E-04    0.112E-03    0.126E-07    3.0717      16.9302    71952
2018 139   900   14.1    4.9   745.8   0.398    43.0   1.2   0.27   -0.072    30.3  143.3   0.545E-04    0.143E-03    0.205E-07    3.4268      26.1190    72000
2018 139  1000   15.0    4.9   839.5   0.426    81.2   1.6   0.18   -0.198    25.9  170.2   0.670E-04    0.188E-03    0.355E-07    2.3670      14.2230    72000
2018 139  1100   15.8    4.7   941.9   0.474    73.0   0.7   0.25   -0.124    40.0  245.9   0.957E-04    0.260E-03    0.676E-07    3.6029      42.1981    72000
2018 139  1200   16.5    4.6  1033.4   0.573    27.0   1.7   0.26   -0.100    37.9  271.6   0.102E-03    0.245E-03    0.601E-07    3.0390      22.2034    72000
2018 139  1300   16.2    4.5   999.6   0.313     7.6   3.9   0.37   -0.001     1.6  209.2   0.805E-04    0.238E-03    0.565E-07    1.5142       6.6032    72000
2018 139  1400   16.9    4.4  1089.9   0.473    21.7   3.1   0.34   -0.035    32.1  276.8   0.107E-03    0.258E-03    0.668E-07    2.5297      13.3144    72000
2018 139  1500   17.2    4.3  1127.6   0.303    32.9   2.1   0.25    0.031   -10.8  158.1   0.601E-04    0.178E-03    0.315E-07    2.1879      14.0460    72000
2018 139  1600   16.7    4.1  1077.6   0.575   330.6   5.3   0.59    0.007   -34.0  179.5   0.700E-04    0.188E-03    0.354E-07    1.6142       7.9418    72000
2018 139  1700   16.0    3.8  1009.7   0.519   347.5   5.5   0.55    0.008   -29.3  151.0   0.560E-04    0.155E-03    0.241E-07    1.9186       9.9055    61200
2018 139  1800   16.7    3.4  1124.6   0.498   344.4   3.6   0.32    0.039   -27.7  109.9   0.423E-04    0.122E-03    0.149E-07    1.7388       8.1461    72000
2018 139  1900   16.8    2.9  1166.3   0.655    21.8   2.9   0.27    0.104   -43.6   66.6   0.274E-04    0.125E-03    0.157E-07    1.8787      10.8475    72000
2018 139  2000   15.3    3.9   927.7   0.713    41.8   4.3   0.49    0.036   -93.5   62.6   0.254E-04    0.819E-04    0.671E-08    1.4774       8.3970    71998
2018 139  2100   14.0    4.3   767.4   0.558    34.9   4.0   0.40    0.052   -74.0   33.6   0.142E-04    0.462E-04    0.213E-08    1.4015       9.8594    72000
2018 139  2200   13.4    4.1   724.8   0.587    29.4   3.2   0.33    0.078   -59.7   22.2   0.954E-05    0.406E-04    0.164E-08    1.3945      13.6136    72000
2018 139  2300   12.7    3.7   675.8   0.437     1.0   2.3   0.08    1.117   -10.7    4.6   0.187E-05    0.151E-04    0.227E-09    0.4065      16.2188    72000
2018 139  2400   11.9    3.1   637.3   0.545   336.1   2.4   0.11    0.452   -12.0    5.4   0.231E-05    0.992E-05    0.984E-10    2.5118      18.5175    71999
2018 140   100   10.7    2.8   539.6   0.506   333.9   2.4   0.17    0.237   -25.9    5.2   0.257E-05    0.192E-04    0.369E-09    1.7118      12.1976    72000
2018 140   200    9.8    2.2   492.9   0.820   332.3   2.2   0.16    0.254   -22.1    7.8   0.322E-05    0.122E-04    0.148E-09    1.8170      12.2207    72000
2018 140   300    9.4    1.6   488.2   0.693   315.3   2.1   0.09    0.946   -14.7    3.5   0.164E-05    0.128E-04    0.163E-09    1.8355      11.7932    72000
2018 140   400    9.0    1.3   480.1   0.499   336.6   2.4   0.19    0.233   -33.4    9.6   0.412E-05    0.141E-04    0.200E-09    1.6633      10.7921    72000
2018 140   500    8.5    1.3   437.4   0.768   325.5   1.6   0.16    0.314   -30.1    7.1   0.269E-05    0.158E-04    0.251E-09    1.6409      11.4906    72000
2018 140   600    8.0    1.7   381.3   1.121   300.9   1.2   0.12   -0.232     8.2    5.1   0.160E-05    0.115E-04    0.133E-09    2.2285      24.5092    63600
2018 140  1900   16.6    3.8  1086.6   0.698   259.3   5.1   0.47    0.062  -141.0  151.6   0.634E-04    0.211E-03    0.446E-07    2.5005      17.8215    65994
2018 140  2000   16.5    2.7  1138.0   0.844   237.7   2.0   0.28    0.100   -46.7   39.6   0.168E-04    0.877E-04    0.769E-08    2.4332      19.2149    71999
2018 140  2100   15.2    3.7   926.1   0.650   151.5   2.0   0.30    0.063   -36.4   27.8   0.119E-04    0.532E-04    0.283E-08    1.9247      11.0486    72000
2018 140  2200   13.9    4.4   756.1   1.029    46.0   1.3   0.18    0.212   -26.4   13.6   0.367E-05    0.332E-04    0.110E-08    2.0779      18.0919    72000
2018 140  2300   11.7    4.3   544.3   1.185   291.8   1.9   0.08   -1.038    10.9   -2.2  -0.357E-06    0.125E-04    0.157E-09   -0.6798      24.6978    72000
2018 140  2400   11.7    3.1   613.6   0.743   320.8   2.4   0.18    0.319   -41.7   18.1   0.741E-05    0.354E-04    0.125E-08    1.4012       9.7837    71999
2018 141   100   10.4    2.5   530.6   1.540   311.0   2.5   0.22    0.216   -50.0   25.8   0.108E-04    0.515E-04    0.266E-08    0.9960       4.8211    72000
2018 141   200   11.0    2.0   601.1   0.620   317.8   2.8   0.20    0.274   -44.7   22.3   0.975E-05    0.331E-04    0.109E-08    1.8457      12.6781    72000
2018 141   300   10.9    2.1   588.1   0.835   322.3   2.1   0.19    0.211   -29.2   15.2   0.561E-05    0.338E-04    0.115E-08    1.4412       8.4739    72000
